2024-11-08 00:50:46 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data JDBC - Could not safely identify store assignment for repository candidate interface dz.a2s.a2spreparation.repositories.views.PrpCdePrlvPrepContRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data JDBC - Could not safely identify store assignment for repository candidate interface dz.a2s.a2spreparation.repositories.views.PrpCdePrlvRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data JDBC - Could not safely identify store assignment for repository candidate interface dz.a2s.a2spreparation.repositories.views.PrpCdePrlvUsrCodeRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data JDBC - Could not safely identify store assignment for repository candidate interface dz.a2s.a2spreparation.repositories.views.PrpPrepareControleRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data JDBC - Could not safely identify store assignment for repository candidate interface dz.a2s.a2spreparation.repositories.views.VenteDetailsRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data JDBC - Could not safely identify store assignment for repository candidate interface dz.a2s.a2spreparation.repositories.views.VentePrlvDetailsRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data JDBC - Could not safely identify store assignment for repository candidate interface dz.a2s.a2spreparation.repositories.views.VenteZoneDetailsRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 78 ms. Found 0 JDBC repository interfaces.
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-11-08 00:50:48 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 50 ms. Found 16 JPA repository interfaces.
2024-11-08 00:50:49 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-11-08 00:50:49 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-11-08 00:50:49 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-11-08 00:50:49 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.28]
2024-11-08 00:50:49 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-11-08 00:50:49 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2752 ms
2024-11-08 00:50:50 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-11-08 00:50:50 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection oracle.jdbc.driver.T4CConnection@173aa676
2024-11-08 00:50:50 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-11-08 00:50:51 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-11-08 00:50:51 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.2.0.Final
2024-11-08 00:50:51 INFO  [restartedMain] org.hibernate.cfg.Environment - HHH000406: Using bytecode reflection optimizer
2024-11-08 00:50:51 INFO  [restartedMain] o.h.b.i.BytecodeProviderInitiator - HHH000021: Bytecode provider name : bytebuddy
2024-11-08 00:50:51 INFO  [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-11-08 00:50:51 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.OracleDialect
2024-11-08 00:50:51 INFO  [restartedMain] o.h.b.i.BytecodeProviderInitiator - HHH000021: Bytecode provider name : bytebuddy
2024-11-08 00:50:52 WARN  [restartedMain] org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): dz.a2s.a2spreparation.entities.keys.StpUserRolesId
2024-11-08 00:50:52 WARN  [restartedMain] org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): dz.a2s.a2spreparation.entities.keys.StpUserRolesId
2024-11-08 00:50:52 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-11-08 00:50:52 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-11-08 00:50:53 INFO  [restartedMain] o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-11-08 00:50:53 INFO  [restartedMain] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2024-11-08 00:50:53 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-11-08 00:50:54 INFO  [restartedMain] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2024-11-08 00:50:56 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-11-08 00:50:56 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-11-08 00:50:56 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2024-11-08 00:50:56 INFO  [restartedMain] d.a.a.A2spreparationApplication - Started A2spreparationApplication in 9.846 seconds (process running for 10.716)
2024-11-08 01:01:55 INFO  [http-nio-8080-exec-2] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-11-08 01:01:55 INFO  [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-11-08 01:01:55 INFO  [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2024-11-08 01:01:55 INFO  [http-nio-8080-exec-2] d.a.a.s.JWTAuthenticationFilter - Entering the JWTAuthenticationFilter
2024-11-08 01:01:55 INFO  [http-nio-8080-exec-2] d.a.a.s.JWTAuthenticationFilter - JWTAuthenticationFilter recieving the token null
2024-11-08 01:01:55 INFO  [http-nio-8080-exec-2] d.a.a.controllers.CompanyController - findAllCompanies from the CompanyController
2024-11-08 01:01:55 INFO  [http-nio-8080-exec-2] d.a.a.s.impl.CompanyServiceImpl - findAll method from companyService
2024-11-08 01:01:55 INFO  [http-nio-8080-exec-2] d.a.a.controllers.CompanyController - Companies fetched from the service [Company(id=1, label=SARL ADVANCED SOFTWARE SOLUTION, location=ALGER), Company(id=2, label=SARL ORAN, location=ORAN), Company(id=3, label=SETIF, location=SETIF), Company(id=4, label=COSMETIQUE, location=ALGER), Company(id=5, label=PARAPHARM, location=ALGER)]
2024-11-08 01:02:46 INFO  [http-nio-8080-exec-1] d.a.a.controllers.AuthController - Entering login method from AuthController with LoginDto(username=ADMIN, password=123, companyId=1)
2024-11-08 01:02:46 INFO  [http-nio-8080-exec-1] d.a.a.controllers.AuthController - Getting the custom username from the loginDto inside the authController 1:ADMIN
2024-11-08 01:02:46 INFO  [http-nio-8080-exec-1] d.a.a.s.CustomUserDetailsService - Entering loadUserByUsername method of UserDetails with 1:ADMIN
2024-11-08 01:02:46 INFO  [http-nio-8080-exec-1] d.a.a.s.CustomUserDetailsService - The companyId is 1
2024-11-08 01:02:46 INFO  [http-nio-8080-exec-1] d.a.a.s.CustomUserDetailsService - The userCode is ADMIN
2024-11-08 01:02:46 INFO  [http-nio-8080-exec-1] d.a.a.controllers.AuthController - Authentication object created UsernamePasswordAuthenticationToken [Principal=dz.a2s.a2spreparation.security.AppUserDetails@7d1b66e, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[]]
2024-11-08 01:02:46 INFO  [http-nio-8080-exec-1] d.a.a.security.JWTGenerator - Generating token with authentication object UsernamePasswordAuthenticationToken [Principal=dz.a2s.a2spreparation.security.AppUserDetails@7d1b66e, Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[]]
2024-11-08 01:02:46 INFO  [http-nio-8080-exec-1] d.a.a.security.JWTGenerator - Generating token for ADMIN
2024-11-08 01:02:46 INFO  [http-nio-8080-exec-1] d.a.a.security.JWTGenerator - Token generated inside JWTGenerator eyJhbGciOiJIUzUxMiJ9.eyJuYW1lIjoiQURNSU5JU1RSQVRFVVIiLCJjb21wYW55SWQiOiIxIiwidXNlcm5hbWUiOiJBRE1JTiIsImlhdCI6MTczMTAyNDE2NiwiZXhwIjoxNzMxMTEwNTY2fQ.B5WoMV2iHEc25JakX11peCuibTVhJBNQ02fQ0ys61BFvrX5Niv7KST5uJzPfbsQpARt-MxV03vRxg-49vAmwTA
2024-11-08 01:02:47 INFO  [http-nio-8080-exec-7] d.a.a.s.JWTAuthenticationFilter - Entering the JWTAuthenticationFilter
2024-11-08 01:02:47 INFO  [http-nio-8080-exec-7] d.a.a.s.JWTAuthenticationFilter - JWTAuthenticationFilter recieving the token eyJhbGciOiJIUzUxMiJ9.eyJuYW1lIjoiQURNSU5JU1RSQVRFVVIiLCJjb21wYW55SWQiOiIxIiwidXNlcm5hbWUiOiJBRE1JTiIsImlhdCI6MTczMTAyNDE2NiwiZXhwIjoxNzMxMTEwNTY2fQ.B5WoMV2iHEc25JakX11peCuibTVhJBNQ02fQ0ys61BFvrX5Niv7KST5uJzPfbsQpARt-MxV03vRxg-49vAmwTA
2024-11-08 01:02:47 INFO  [http-nio-8080-exec-7] d.a.a.s.JWTAuthenticationFilter - Parsed the username from the token 1:ADMIN
2024-11-08 01:02:47 INFO  [http-nio-8080-exec-7] d.a.a.s.CustomUserDetailsService - Entering loadUserByUsername method of UserDetails with 1:ADMIN
2024-11-08 01:02:47 INFO  [http-nio-8080-exec-7] d.a.a.s.CustomUserDetailsService - The companyId is 1
2024-11-08 01:02:47 INFO  [http-nio-8080-exec-7] d.a.a.s.CustomUserDetailsService - The userCode is ADMIN
2024-11-08 01:02:47 INFO  [http-nio-8080-exec-7] d.a.a.controllers.CompanyController - Entering getMethod method from CompanyController
2024-11-08 01:02:47 INFO  [http-nio-8080-exec-7] d.a.a.controllers.CompanyController - Returning the value of the method 1
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-9] d.a.a.s.JWTAuthenticationFilter - Entering the JWTAuthenticationFilter
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-9] d.a.a.s.JWTAuthenticationFilter - JWTAuthenticationFilter recieving the token eyJhbGciOiJIUzUxMiJ9.eyJuYW1lIjoiQURNSU5JU1RSQVRFVVIiLCJjb21wYW55SWQiOiIxIiwidXNlcm5hbWUiOiJBRE1JTiIsImlhdCI6MTczMTAyNDE2NiwiZXhwIjoxNzMxMTEwNTY2fQ.B5WoMV2iHEc25JakX11peCuibTVhJBNQ02fQ0ys61BFvrX5Niv7KST5uJzPfbsQpARt-MxV03vRxg-49vAmwTA
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-10] d.a.a.s.JWTAuthenticationFilter - Entering the JWTAuthenticationFilter
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-10] d.a.a.s.JWTAuthenticationFilter - JWTAuthenticationFilter recieving the token eyJhbGciOiJIUzUxMiJ9.eyJuYW1lIjoiQURNSU5JU1RSQVRFVVIiLCJjb21wYW55SWQiOiIxIiwidXNlcm5hbWUiOiJBRE1JTiIsImlhdCI6MTczMTAyNDE2NiwiZXhwIjoxNzMxMTEwNTY2fQ.B5WoMV2iHEc25JakX11peCuibTVhJBNQ02fQ0ys61BFvrX5Niv7KST5uJzPfbsQpARt-MxV03vRxg-49vAmwTA
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-9] d.a.a.s.JWTAuthenticationFilter - Parsed the username from the token 1:ADMIN
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-9] d.a.a.s.CustomUserDetailsService - Entering loadUserByUsername method of UserDetails with 1:ADMIN
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-9] d.a.a.s.CustomUserDetailsService - The companyId is 1
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-9] d.a.a.s.CustomUserDetailsService - The userCode is ADMIN
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-10] d.a.a.s.JWTAuthenticationFilter - Parsed the username from the token 1:ADMIN
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-10] d.a.a.s.CustomUserDetailsService - Entering loadUserByUsername method of UserDetails with 1:ADMIN
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-10] d.a.a.s.CustomUserDetailsService - The companyId is 1
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-10] d.a.a.s.CustomUserDetailsService - The userCode is ADMIN
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-9] d.a.a.controllers.CompanyController - Entering getMethod method from CompanyController
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-9] d.a.a.controllers.CompanyController - Returning the value of the method 1
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-10] d.a.a.controllers.UserController - Entering getAffectationAuthorization from the UserController
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-10] d.a.a.s.i.AuthorizationServiceImpl - Entering the getAffectationAuthorization method from the AuthorizationService for formCode 480
2024-11-08 01:02:50 INFO  [http-nio-8080-exec-10] d.a.a.controllers.UserController - Affectation Authorization retrieved from the service : AuthorizationDto(code=480, value=1)
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.JWTAuthenticationFilter - Entering the JWTAuthenticationFilter
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.JWTAuthenticationFilter - JWTAuthenticationFilter recieving the token eyJhbGciOiJIUzUxMiJ9.eyJuYW1lIjoiQURNSU5JU1RSQVRFVVIiLCJjb21wYW55SWQiOiIxIiwidXNlcm5hbWUiOiJBRE1JTiIsImlhdCI6MTczMTAyNDE2NiwiZXhwIjoxNzMxMTEwNTY2fQ.B5WoMV2iHEc25JakX11peCuibTVhJBNQ02fQ0ys61BFvrX5Niv7KST5uJzPfbsQpARt-MxV03vRxg-49vAmwTA
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.JWTAuthenticationFilter - Parsed the username from the token 1:ADMIN
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.CustomUserDetailsService - Entering loadUserByUsername method of UserDetails with 1:ADMIN
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.CustomUserDetailsService - The companyId is 1
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.CustomUserDetailsService - The userCode is ADMIN
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.c.AffectationController - Entering the getListeCmdPrp from the AffectationController with reqDate 2024-11-08
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.c.AffectationController - Fetching liste des commandes from the service
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.impl.AffectationServiceImpl - Entering getListCommande method from the AffectationService with date 2024-11-08
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.impl.AffectationServiceImpl - Récupération de la companyId 1
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.impl.AffectationServiceImpl - Liste des commandes récupérés à partir du repo = 0
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.impl.AffectationServiceImpl - Mappage des entités vers les DTOs
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.s.impl.AffectationServiceImpl - Mappage de la liste des entités terminé avec size 0
2024-11-08 01:02:51 INFO  [http-nio-8080-exec-5] d.a.a.c.AffectationController - Data fetched from the service length = 0
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.JWTAuthenticationFilter - Entering the JWTAuthenticationFilter
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.JWTAuthenticationFilter - JWTAuthenticationFilter recieving the token eyJhbGciOiJIUzUxMiJ9.eyJuYW1lIjoiQURNSU5JU1RSQVRFVVIiLCJjb21wYW55SWQiOiIxIiwidXNlcm5hbWUiOiJBRE1JTiIsImlhdCI6MTczMTAyNDE2NiwiZXhwIjoxNzMxMTEwNTY2fQ.B5WoMV2iHEc25JakX11peCuibTVhJBNQ02fQ0ys61BFvrX5Niv7KST5uJzPfbsQpARt-MxV03vRxg-49vAmwTA
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.JWTAuthenticationFilter - Parsed the username from the token 1:ADMIN
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.CustomUserDetailsService - Entering loadUserByUsername method of UserDetails with 1:ADMIN
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.CustomUserDetailsService - The companyId is 1
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.CustomUserDetailsService - The userCode is ADMIN
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.c.AffectationController - Entering the getListeCmdPrp from the AffectationController with reqDate 2024-11-07
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.c.AffectationController - Fetching liste des commandes from the service
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.impl.AffectationServiceImpl - Entering getListCommande method from the AffectationService with date 2024-11-07
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.impl.AffectationServiceImpl - Récupération de la companyId 1
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.impl.AffectationServiceImpl - Liste des commandes récupérés à partir du repo = 5
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.impl.AffectationServiceImpl - Mappage des entités vers les DTOs
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.s.impl.AffectationServiceImpl - Mappage de la liste des entités terminé avec size 5
2024-11-08 01:03:03 INFO  [http-nio-8080-exec-8] d.a.a.c.AffectationController - Data fetched from the service length = 5
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.JWTAuthenticationFilter - Entering the JWTAuthenticationFilter
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.JWTAuthenticationFilter - JWTAuthenticationFilter recieving the token eyJhbGciOiJIUzUxMiJ9.eyJuYW1lIjoiQURNSU5JU1RSQVRFVVIiLCJjb21wYW55SWQiOiIxIiwidXNlcm5hbWUiOiJBRE1JTiIsImlhdCI6MTczMTAyNDE2NiwiZXhwIjoxNzMxMTEwNTY2fQ.B5WoMV2iHEc25JakX11peCuibTVhJBNQ02fQ0ys61BFvrX5Niv7KST5uJzPfbsQpARt-MxV03vRxg-49vAmwTA
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.JWTAuthenticationFilter - Parsed the username from the token 1:ADMIN
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.CustomUserDetailsService - Entering loadUserByUsername method of UserDetails with 1:ADMIN
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.CustomUserDetailsService - The companyId is 1
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.CustomUserDetailsService - The userCode is ADMIN
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.c.AffectationController - Entering the getListeCmdPrp from the AffectationController with reqDate 
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.c.AffectationController - Fetching liste des commandes from the service
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.impl.AffectationServiceImpl - Entering getListCommande method from the AffectationService with date 
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.impl.AffectationServiceImpl - Récupération de la companyId 1
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.impl.AffectationServiceImpl - Liste des commandes récupérés à partir du repo = 1208
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.impl.AffectationServiceImpl - Mappage des entités vers les DTOs
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.s.impl.AffectationServiceImpl - Mappage de la liste des entités terminé avec size 1208
2024-11-08 01:03:22 INFO  [http-nio-8080-exec-3] d.a.a.c.AffectationController - Data fetched from the service length = 1208
2024-11-08 01:03:34 INFO  [http-nio-8080-exec-6] d.a.a.s.JWTAuthenticationFilter - Entering the JWTAuthenticationFilter
2024-11-08 01:03:34 INFO  [http-nio-8080-exec-6] d.a.a.s.JWTAuthenticationFilter - JWTAuthenticationFilter recieving the token eyJhbGciOiJIUzUxMiJ9.eyJuYW1lIjoiQURNSU5JU1RSQVRFVVIiLCJjb21wYW55SWQiOiIxIiwidXNlcm5hbWUiOiJBRE1JTiIsImlhdCI6MTczMTAyNDE2NiwiZXhwIjoxNzMxMTEwNTY2fQ.B5WoMV2iHEc25JakX11peCuibTVhJBNQ02fQ0ys61BFvrX5Niv7KST5uJzPfbsQpARt-MxV03vRxg-49vAmwTA
2024-11-08 01:03:34 INFO  [http-nio-8080-exec-6] d.a.a.s.JWTAuthenticationFilter - Parsed the username from the token 1:ADMIN
2024-11-08 01:03:34 INFO  [http-nio-8080-exec-6] d.a.a.s.CustomUserDetailsService - Entering loadUserByUsername method of UserDetails with 1:ADMIN
2024-11-08 01:03:34 INFO  [http-nio-8080-exec-6] d.a.a.s.CustomUserDetailsService - The companyId is 1
